"Season","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility"
"2022","Jack","Wilty","IOL","Northern Illinois","Iowa Central C.C.","2021-12-21T20:54:00.000Z","","","Immediate"
"2022","Amir","Howard","CB","Arkansas State","","2021-10-13T16:01:00.000Z","","2","Immediate"
"2022","Marcel","Walker","WR","Southern Connecticut State","Nevada","2022-01-10T06:00:00.000Z","","","Immediate"
"2022","Jacob","Lewis","K","Ball State","Minnesota","2022-01-03T20:10:00.000Z","","","Immediate"
"2022","Nick","Turner","CB","Arkansas","Toledo","2022-02-02T16:21:00.000Z","0.85","3","Immediate"
"2022","Cam'ron","Jones","CB","SMU","Grambling","2022-01-10T15:09:00.000Z","0.86","3","Immediate"
"2022","Charles","Bell VI","S","Marshall","Alabama A&M","2021-10-12T14:20:00.000Z","","3","Immediate"
"2022","Hayes","Crockett","QB","Louisiana Monroe","","2022-01-24T17:48:00.000Z","","3","Immediate"
"2022","Gerald","Mincey","OT","Florida","Tennessee","2021-11-29T15:57:00.000Z","0.87","3","Immediate"
"2022","Sammy","Faustin","S","Michigan","UMass","2022-01-27T17:05:00.000Z","","3","Immediate"
"2022","Timmy","Bleekrode","K","Furman","Nebraska","2021-12-03T19:22:00.000Z","0.76","2","Immediate"
"2022","Jordon","Brookshire","QB","San Diego State","","2022-01-19T15:13:00.000Z","","3","Immediate"
"2022","Jadarius","Green-McKnight","S","Florida State","Marshall","2022-04-21T17:21:00.000Z","","4","Immediate"
"2022","Spencer","Rolland","OT","Harvard","North Carolina","2021-08-03T19:53:00.000Z","0.87","3","Immediate"
"2022","Andrew","Faoliu","WDE","Boise State","","2021-08-04T19:54:00.000Z","","3","Immediate"
"2022","Justin","Harrington","CB","Oklahoma","Oklahoma","2021-10-01T17:30:00.000Z","0.84","3","Immediate"
"2022","Jack","Plummer","QB","Purdue","California","2021-11-30T15:47:00.000Z","0.86","3","Immediate"
"2022","Cam","Goode","DL","UCF","Michigan","2022-02-15T19:42:00.000Z","0.87","3","Immediate"
"2022","Rome","Weber","CB","Wyoming","Western Kentucky","2021-12-23T20:53:00.000Z","0.83","3","Immediate"
"2022","Shane","Lee","LB","Alabama","USC","2022-01-13T21:27:00.000Z","0.88","3","Immediate"
"2022","Josh","Oglesby","RB","Arkansas","Stephen F. Austin","2021-12-07T17:51:00.000Z","0.79","2","Immediate"
"2022","Chayden","Peery","QB","Georgia Tech","","2021-12-15T18:14:00.000Z","0.86","3","Immediate"
"2022","Matthew","Downing","QB","TCU","Louisiana Tech","2021-11-10T21:26:00.000Z","0.81","3","Immediate"
"2022","Chop","Robinson","EDGE","Maryland","Penn State","2022-03-28T15:13:00.000Z","","4","Immediate"
"2022","Michael","Alaimo","QB","Purdue","Purdue","2022-02-24T16:03:00.000Z","","4","Immediate"
"2022","Tray","Pettway","WR","UMass","Northern Arizona","2022-01-28T17:05:00.000Z","","3","Immediate"
"2022","Curtis","Dunlap","IOL","Minnesota","Rutgers","2021-10-12T05:00:00.000Z","0.86","3","Immediate"
"2022","Calvin","McMillian","OT","Mississippi State","Southern Mississippi","2022-01-05T18:59:00.000Z","0.83","3","Immediate"
"2022","Sully","Hardin","K","East Carolina","","2022-04-12T19:49:00.000Z","","","Immediate"
"2022","Jailen","Nias","ATH","Buffalo","","2022-03-07T23:04:00.000Z","","3","Immediate"
"2022","Deonte","Simpson","WR","North Texas","","2022-01-18T18:17:00.000Z","0.82","3","Immediate"
"2022","Raiheem","Olalekan","LB","UMass","","2021-09-15T21:39:00.000Z","","2","Immediate"
"2022","Joshua","Burdsall","LB","Old Dominion","","2022-02-03T16:11:00.000Z","0.79","2","Immediate"
"2022","Billy","Thursland","IOL","Houston","","2021-12-08T20:17:00.000Z","","","Immediate"
"2022","Ameer","Speed","CB","Georgia","Michigan State","2022-01-11T22:08:00.000Z","0.87","3","Immediate"
"2022","Bruce","Seton","LB","Washington State","","2021-12-30T23:32:00.000Z","","","Immediate"
"2022","Kameron","Butler","EDGE","Miami (OH)","Virginia","2022-01-24T22:33:00.000Z","0.9","4","Immediate"
"2022","Pierre","Kemeni","CB","Ohio","Texas State","2021-11-15T23:43:00.000Z","0.79","2","Immediate"
"2022","Andrew","Garwo","CB","Temple","UT Martin","2022-04-20T18:15:00.000Z","","3","Immediate"
"2022","Mitchell","Tinsley","WR","Western Kentucky","Penn State","2021-12-07T16:41:00.000Z","0.89","3","Immediate"
"2022","Vince","Picozzi","IOL","Colorado State","","2021-12-16T20:12:00.000Z","","","Immediate"
"2022","Evan","Gregory","OT","Maryland","","2022-01-01T23:40:00.000Z","","3","Immediate"
"2022","Duece","Mayberry","CB","Kansas","Louisiana Monroe","2022-04-15T19:44:00.000Z","","3","Immediate"
"2022","KJ","Wallace","CB","Notre Dame","Georgia Tech","2022-01-20T19:43:00.000Z","0.87","3","Immediate"
"2022","Carlos","Del Rio-Wilson","QB","Florida","Syracuse","2022-04-22T17:52:00.000Z","0.86","3","Immediate"
"2022","Nelson","Foley","P","Miami","","2022-04-29T17:38:00.000Z","","","Immediate"
"2022","Jaden","Handy","RB","Ole Miss","","2021-12-17T20:26:00.000Z","","3","Immediate"
"2022","Andrew","Boyle","K","Washington State","Oregon","2022-01-19T15:06:00.000Z","0.81","3","Immediate"
"2022","Greg","Brooks Jr.","CB","Arkansas","LSU","2022-01-13T18:08:00.000Z","0.9","4","Immediate"
"2022","Dee","Wiggins","WR","Miami","Louisville","2021-10-27T17:50:00.000Z","0.84","3","Immediate"
"2022","Kobe","Hudson","WR","Auburn","UCF","2022-01-04T21:01:00.000Z","0.9","4","Immediate"
"2022","George","Douglas","LB","Central Michigan","Southern Illinois","2022-01-09T20:53:00.000Z","0.82","3","Immediate"
"2022","Justus","Tavai","DL","Hawai'i","San Diego State","2022-01-15T14:06:00.000Z","","3","Immediate"
"2022","Shane","Illingworth","QB","Oklahoma State","Nevada","2022-01-24T16:29:00.000Z","0.89","3","Immediate"
"2022","Elijah","Canion","WR","Auburn","Purdue","2021-11-30T15:05:00.000Z","0.84","3","Immediate"
"2022","Noah","Cain","RB","Penn State","LSU","2022-01-13T21:17:00.000Z","0.89","3","Immediate"
"2022","Marcus","Cushnie","EDGE","Florida State","UMass","2021-12-17T17:20:00.000Z","","","Immediate"
"2022","Troy","Lewis","WR","East Carolina","James Madison","2022-04-18T19:31:00.000Z","","3","Immediate"
"2022","Massimo","Biscardi","K","Coastal Carolina","Mississippi State","2022-01-19T01:12:00.000Z","","2","Immediate"
"2022","Michael","Trigg","TE","USC","Ole Miss","2022-01-12T19:51:00.000Z","0.94","4","Immediate"
"2022","Kolby","Phillips","CB","Tulane","","2021-11-09T21:55:00.000Z","0.8","3","Immediate"
"2022","Zeiqui","Lawton","SDE","Cincinnati","West Virginia","2021-11-11T15:44:00.000Z","0.84","3","Immediate"
"2022","Shawn","Asbury II","S","Boston College","Old Dominion","2021-12-09T15:07:00.000Z","","3","Immediate"
"2022","Jahsen","Wint","S","Ohio State","","2022-02-24T16:39:00.000Z","","3","Immediate"
"2022","Hirkley","Latu","LB","UCF","","2022-01-19T18:05:00.000Z","","3","Immediate"
"2022","Alefosio","Saipaia","DL","Navy","","2021-11-10T20:57:00.000Z","0.77","2","Immediate"
"2022","Simi","Moala","OT","Utah","Jackson State","2021-10-27T17:42:00.000Z","0.82","3","Immediate"
"2022","Mitchell","Gorgas","IOL","Maryland","","2021-11-16T12:12:00.000Z","0.77","2","Immediate"
"2022","Jaeger","Bull","TE","Rice","Wake Forest","2021-12-07T20:54:00.000Z","","2","Immediate"
"2022","Malakai","Salu","LB","UNLV","","2021-12-03T14:40:00.000Z","0.75","2","Immediate"
"2022","Tee","Denson","CB","Kansas State","Purdue","2021-12-03T22:48:00.000Z","0.87","3","Immediate"
"2022","Shamar","Martin","CB","UCLA","","2021-12-04T16:49:00.000Z","","3","Immediate"
"2022","Justin","Lockhart","WR","Nevada","San José State","2021-12-09T22:13:00.000Z","","","Immediate"
"2022","Bryson","Smith","WR","Houston","","2021-09-20T16:29:00.000Z","","3","Immediate"
"2022","Willie","Taylor III","EDGE","Washington State","Eastern Kentucky","2022-01-13T18:43:00.000Z","0.83","3","Immediate"
"2022","Cornell","Hendrick","WR","Old Dominion","Elon","2021-12-23T21:37:00.000Z","0.76","2","Immediate"
"2022","Romello","Height","LB","Auburn","USC","2022-01-13T22:40:00.000Z","0.89","3","Immediate"
"2022","Chris","Smith","DL","Harvard","Notre Dame","2022-04-06T17:00:00.000Z","0.87","3","Immediate"
"2022","Geri","Theodore","EDGE","Toledo","","2021-11-28T18:49:00.000Z","0.8","3","Immediate"
"2022","Rodney","Wright III","WR","Fresno State","","2022-04-15T16:31:00.000Z","","3","Immediate"
"2022","Clyde","Price","RB","Kansas State","Akron","2022-01-07T19:17:00.000Z","","3","Immediate"
"2022","Terry","Hampton","DL","Arkansas State","Arkansas","2022-04-15T22:14:00.000Z","","3","Immediate"
"2022","Seth","Hodges","LB","Georgia Southern","","2021-11-02T18:56:00.000Z","","","Immediate"
"2022","Michael","Statham","OT","Pittsburgh","","2022-02-07T16:23:00.000Z","0.84","3","Immediate"
"2022","Gregory","Desrosiers","ATH","Louisville","UMass","2021-12-08T19:14:00.000Z","0.79","2","Immediate"
"2022","Hassan","Hall","RB","Louisville","Georgia Tech","2021-11-11T18:36:00.000Z","0.86","3","Immediate"
"2022","Demarcus","Gregory","WR","South Florida","Texas State","2022-02-02T14:09:00.000Z","","3","Immediate"
"2022","Myles","Jackson","EDGE","UCLA","Indiana","2021-11-29T20:20:00.000Z","0.83","3","Immediate"
"2022","Sam","Vidlak","QB","Oregon State","Boise State","2022-01-10T02:25:00.000Z","0.86","3","Immediate"
"2022","Jeremy","Singleton","WR","Houston","Georgia Southern","2022-01-18T06:00:00.000Z","0.84","3","TBD"
"2022","Mataio","Soli","EDGE","Arkansas","Hawai'i","2022-04-06T15:53:00.000Z","","4","Immediate"
"2022","Jared","Gibble","TE","Virginia Tech","Campbell","2022-04-18T13:14:00.000Z","","3","Immediate"
"2022","Khalen","Leonard","CB","Southern Mississippi","","2022-05-24T22:07:00.000Z","","3","Immediate"
"2022","Cameron","Sims","CB","Georgia State","Mercer","2021-11-17T17:01:00.000Z","0.78","2","Immediate"
"2022","Andre","Harris Jr.","IOL","Arkansas State","Duke","2022-02-23T16:35:00.000Z","","2","Immediate"
"2022","Cam","Johnson","WR","Vanderbilt","Arizona State","2021-11-30T14:55:00.000Z","0.87","3","Immediate"
"2022","Rae'quin","Lee","RB","Ball State","","2022-04-20T13:55:00.000Z","","3","Immediate"
"2022","Mason","Brooks","OT","Western Kentucky","Ole Miss","2021-12-08T21:41:00.000Z","0.9","4","Immediate"
"2022","Larry","Tracy III","CB","Indiana","Illinois State","2021-10-20T18:58:00.000Z","0.82","3","Immediate"
"2022","Cameron","Hairston","WR","Connecticut","","2021-11-30T18:30:00.000Z","","2","Immediate"
"2022","Tahj","Gary","RB","Virginia Tech","Tulsa","2022-02-03T17:34:00.000Z","","3","Immediate"
"2022","Ochaun","Mathis","EDGE","TCU","Nebraska","2022-01-12T18:30:00.000Z","0.94","4","Immediate"
"2022","Keidron","Smith","CB","Ole Miss","Kentucky","2022-01-24T20:53:00.000Z","0.9","4","Immediate"
"2022","Jordan","Perryman","CB","UC Davis","Washington","2021-12-15T19:20:00.000Z","0.87","3","Immediate"
"2022","Joseph","Manjack","WR","USC","Houston","2022-01-02T16:42:00.000Z","0.86","3","Immediate"
"2022","Craig","Burt","WR","Western Kentucky","Western Kentucky","2021-11-23T20:59:00.000Z","0.81","3","Immediate"
"2022","Jamason","Jodway","RB","Akron","","2021-09-09T18:50:00.000Z","","","Immediate"
"2022","Joriell","Washington","S","Illinois","Louisiana Tech","2022-06-02T22:16:00.000Z","","3","Immediate"
"2022","Robby","Ashford","QB","Auburn","Auburn","2022-01-05T20:41:00.000Z","0.81","3","Immediate"
"2022","Terrell","Bynum","WR","Washington","USC","2021-12-24T04:26:00.000Z","0.88","3","Immediate"
"2022","Matt","Valecce","QB","Colorado State","Albany","2022-01-03T22:35:00.000Z","","3","Immediate"
"2022","Bo","Nix","QB","Auburn","Oregon","2021-12-13T20:53:00.000Z","0.88","3","Immediate"
"2022","Jordan","Morris","CB","Coastal Carolina","Sam Houston State","2022-01-13T15:31:00.000Z","","2","Immediate"
"2022","Javaughn","Williams","WR","Kent State","","2022-01-26T20:53:00.000Z","0.78","2","Immediate"
"2022","Tee","Hodge","RB","Tennessee","Indiana State","2021-08-29T17:15:00.000Z","","3","Immediate"
"2022","Sebastien","Dolcine","OG","Florida Atlantic","","2021-10-22T17:45:00.000Z","","3","Immediate"
"2022","Brian","Kilbane Jr","OT","Bowling Green","","2021-10-11T22:07:00.000Z","","3","Immediate"
"2022","Coye","Fairman","WR","Memphis","","2021-09-07T16:11:00.000Z","","3","Immediate"
"2022","Shakari","Denson","ATH","Ohio","","2021-10-20T15:52:00.000Z","","3","Immediate"
"2022","Payne","He'Bert","OT","Northwestern","UT San Antonio","2021-11-30T00:39:00.000Z","0.8","3","Immediate"
"2022","Timothy","Lawson","OT","Louisville","","2022-05-02T12:17:00.000Z","","3","Immediate"
"2022","Rowan","McGwin","OT","Buffalo","","2021-11-29T19:17:00.000Z","0.79","2","Immediate"
"2022","Gleson","Sprewell","S","Houston","","2022-01-20T20:53:00.000Z","0.82","3","Immediate"
"2022","Tyler","Murray","LB","Charlotte","Memphis","2022-01-11T22:34:00.000Z","","2","Immediate"
"2022","Casey","Tawa","WR","Rice","","2022-01-24T15:52:00.000Z","","3","Immediate"
"2022","Mar'Keise","Irving","RB","Minnesota","Oregon","2022-04-12T14:04:00.000Z","0.91","4","Immediate"
"2022","Jehlani","Galloway","WR","Boston College","Western Michigan","2022-01-19T15:02:00.000Z","","3","Immediate"
"2022","Brady","McBride","QB","Texas State","Appalachian State","2022-03-25T00:34:00.000Z","","3","Immediate"
"2022","Kameron","Allen","TE","Michigan State","SMU","2021-12-20T16:04:00.000Z","0.83","3","Immediate"
"2022","Grayson","Murphy","EDGE","North Texas","UCLA","2022-01-27T20:53:00.000Z","0.89","3","Immediate"
"2022","Jacob","Coleman","TE","East Carolina","Middle Tennessee","2022-04-14T00:14:00.000Z","","3","Immediate"
"2022","McKade","Mettauer","IOL","California","Oklahoma","2021-12-20T20:54:00.000Z","0.9","4","Immediate"
"2022","D.J.","Taylor","LB","Wake Forest","Bowling Green","2021-12-27T21:35:00.000Z","","3","Immediate"
"2022","Marist","Talavou","IOL","Utah","San José State","2022-04-28T22:24:00.000Z","","3","Immediate"
"2022","Grant","Wells","QB","Marshall","Virginia Tech","2022-01-03T16:16:00.000Z","0.87","3","Immediate"
"2022","Shauntavis","Vardaman","OT","UAB","","2021-12-07T16:48:00.000Z","","","Immediate"
"2022","C.J.","Hayes","WR","Michigan State","Syracuse","2021-12-06T20:54:00.000Z","0.81","3","Immediate"
"2022","Noah","Bean","TE","UNLV","","2021-12-07T20:54:00.000Z","","3","Immediate"
"2022","Khoury","Bethley","S","Hawai'i","Arizona State","2022-01-15T23:06:00.000Z","0.89","3","Immediate"
"2022","Jacob","Brammer","OT","North Texas","Vanderbilt","2022-01-26T20:59:00.000Z","0.86","3","Immediate"
"2022","Emani","Bailey","RB","Louisiana","TCU","2022-01-06T17:39:00.000Z","0.9","4","Immediate"
"2022","Shermond","Dabney","S","Bowling Green","","2022-02-18T15:36:00.000Z","","2","Immediate"
"2022","Rhett","Reilly","QB","BYU","","2021-12-31T21:06:00.000Z","","","Immediate"
"2022","Jakari","Norwood","RB","Illinois","Temple","2022-01-24T22:32:00.000Z","0.84","3","Immediate"
"2022","Izayah","Green-May","LB","Wisconsin","Northern Illinois","2021-12-15T06:09:00.000Z","0.8","3","Immediate"
"2022","Kilohana","Haasenritter","WR","Hawai'i","","2021-12-01T14:46:00.000Z","","3","Immediate"
"2022","Noah","Hamlin","S","Toledo","","2021-11-01T20:24:00.000Z","0.78","2","Immediate"
"2022","Jack","Wardzala","EDGE","Bowling Green","","2021-11-29T22:32:00.000Z","0.79","2","Immediate"
"2022","Ben","Bertram","EDGE","New Mexico","","2022-01-06T20:17:00.000Z","","","Immediate"
"2022","Bradley","Jennings Jr.","LB","Miami","Indiana","2021-11-08T18:45:00.000Z","0.83","3","Immediate"
"2022","Kaulana","Makaula","LB","USC","Hawai'i","2022-01-27T20:32:00.000Z","0.82","3","Immediate"
"2022","Elijah","Johnson","OT","Colorado State","","2021-12-16T17:43:00.000Z","","3","Immediate"
"2022","Chris","Conti","LB","Rutgers","Rice","2022-01-27T16:04:00.000Z","","3","Immediate"
"2022","Shannon","Bishop","CB","Western Kentucky","Minnesota","2021-12-14T14:39:00.000Z","0.88","3","Immediate"
"2022","Jakolby","Longino","QB","UTEP","Lamar","2021-12-07T20:54:00.000Z","","3","Immediate"
"2022","Akeem","Hayes","WR","Arkansas State","","2021-11-22T22:37:00.000Z","0.8","3","Immediate"
"2022","John","Hughes","OT","West Virginia","","2022-05-13T20:40:00.000Z","","3","Immediate"
"2022","Enzo","Jennings","S","Penn State","","2021-12-02T22:33:00.000Z","","4","Immediate"
"2022","Rodney","Groce Jr.","LB","Arizona State","","2022-05-16T14:56:00.000Z","","3","Immediate"
"2022","Malik","Jackson","RB","Louisiana Monroe","Louisiana Monroe","2022-01-18T18:09:00.000Z","","3","Immediate"
"2022","Gabe","Reid","LB","Stanford","Utah","2021-12-07T18:01:00.000Z","0.85","3","Immediate"
"2022","Leslie","Smith","LB","Pittsburgh","","2021-12-08T19:23:00.000Z","","3","Immediate"
"2022","Garnett","Hollis","CB","Northwestern","Northwestern","2021-11-30T23:02:00.000Z","0.82","3","Immediate"
"2022","Andre","Sam","ATH","McNeese","Marshall","2021-12-16T02:00:00.000Z","","","Immediate"
"2022","Juwan","Burgess","S","Indiana","","2022-02-02T19:45:00.000Z","0.85","3","Immediate"
"2022","Drew","Zaubi","QB","Western Kentucky","","2022-04-08T19:55:00.000Z","","","Immediate"
"2022","Jamel","Hamm","CB","UNLV","","2021-12-10T20:53:00.000Z","","3","Immediate"
"2022","Kolbe","Fields","LB","South Carolina","LSU","2022-01-24T20:38:00.000Z","0.86","3","Immediate"
"2022","Justin","Weller","WR","Penn State","","2022-01-11T00:14:00.000Z","","2","Immediate"
"2022","Jonathan","King","EDGE","Indiana","Alabama A&M","2022-02-13T13:27:00.000Z","","3","Immediate"
"2022","Keyshawn","Johnson","LB","Louisiana Monroe","","2022-02-03T16:09:00.000Z","","3","Immediate"
"2022","Terah","Edwards","DL","Northwestern","Illinois","2021-11-29T17:14:00.000Z","0.84","3","Immediate"
"2022","Jahmyr","Gibbs","RB","Georgia Tech","Alabama","2021-11-29T19:13:00.000Z","0.98","5","Immediate"
"2022","Amaud","Willis-Dalton","LB","Houston","","2022-02-23T14:32:00.000Z","","3","Immediate"
"2022","Frank","Ladson","WR","Clemson","Miami","2021-12-03T20:56:00.000Z","0.87","3","Immediate"
"2022","Isaac","Ellis","IOL","Memphis","Louisiana Tech","2021-12-15T14:06:00.000Z","0.83","3","Immediate"
"2022","Knox","Kadum","QB","Virginia Tech","McNeese","2021-12-01T14:21:00.000Z","0.83","3","Immediate"
"2022","Jalen","Rayam","LB","UAB","","2022-01-31T21:52:00.000Z","","3","Immediate"
"2022","Jakovi","Bryant","CB","Florida International","","2021-11-08T19:40:00.000Z","0.79","2","Immediate"
"2022","TJ","Banks","TE","West Virginia","Akron","2021-12-08T22:02:00.000Z","0.84","3","Immediate"
"2022","Dylan","Deveney","TE","Georgia Tech","Pittsburgh","2022-04-02T22:53:00.000Z","","3","Immediate"
"2022","Jamree","Kromah","DL","Rutgers","","2022-01-25T20:53:00.000Z","0.8","3","Immediate"
"2022","Tommy","Brown","OT","Alabama","Colorado","2022-01-11T21:59:00.000Z","0.82","3","Immediate"
"2022","CJ","Coldon","CB","Wyoming","Oklahoma","2021-12-26T23:22:00.000Z","0.88","3","Immediate"
"2022","Dayton","Wade","WR","Western Kentucky","","2021-10-05T13:06:00.000Z","0.8","3","Immediate"
"2022","T.D.","Roof","LB","Appalachian State","Oklahoma","2022-01-05T03:07:00.000Z","0.86","3","Immediate"
"2022","Jeremy","Mercier","LB","Utah","Arizona","2022-01-06T23:05:00.000Z","","3","Immediate"
"2022","August","Pitre","WR","Rice","Ohio","2022-02-02T19:01:00.000Z","0.81","3","Immediate"
"2022","Joseph","Scates","WR","Iowa State","Memphis","2021-12-06T16:53:00.000Z","0.86","3","Immediate"
"2022","David","Laney","S","East Carolina","North Carolina A&T","2021-12-31T17:45:00.000Z","0.79","2","Immediate"
"2022","Seaburn","Hines","OT","Georgia Southern","","2021-11-02T19:56:00.000Z","0.78","2","Immediate"
"2022","Cam'Ron","McCoy","QB","Cincinnati","Eastern Michigan","2022-02-02T15:13:00.000Z","0.79","2","Immediate"
